81, 9, 61, 280
81, 8, 863713, 863993
81, 6, 20, 864013
84, 1, 0, 0
84, 8, 23, 23
84, 6, 17, 40
85, 1, 0, 0
85, 8, 115, 115
85, 6, 665908, 666023
86, 1, 0, 0
86, 8, 227685, 227685
86, 9, 9199, 236884
86, 6, 258070, 494954
87, 1, 0, 0
87, 8, 267755, 267755
87, 9, 33, 267788
87, 6, 664264, 932052
87, 8, 274828, 1206880
87, 9, 505, 1207385
87, 6, 776538, 1983923
88, 1, 0, 0
88, 1, 20762, 20762
88, 9, 61, 20823
88, 8, 853442, 874265
88, 6, 14, 874279
90, 1, 0, 0
90, 8, 90180, 90180
90, 6, 2868, 93048
91, 1, 0, 0
91, 8, 32, 32
91, 6, 2644, 2676
92, 1, 0, 0
92, 8, 11, 11
92, 6, 775092, 775103
93, 1, 0, 0
93, 8, 441370, 441370
93, 6, 279303, 720673
94, 1, 0, 0
94, 8, 12, 12
94, 6, 26, 38
95, 1, 0, 0
95, 8, 271638, 271638
95, 6, 69291, 340929
96, 1, 0, 0
96, 8, 58887, 58887
96, 6, 84734, 143621
96, 6, 1, 143622
98, 1, 0, 0
98, 8, 228, 228
98, 6, 349245, 349473
99, 1, 0, 0
99, 8, 83, 83
99, 6, 425734, 425817
101, 3, 0, 0
101, 1, 1860, 1860
101, 8, 926252, 928112
101, 6, 3440, 931552
102, 1, 0, 0
102, 8, 28, 28
102, 6, 82929, 82957
103, 1, 0, 0
103, 1, 1096, 1096
103, 8, 26854, 27950
103, 9, 69645, 97595
103, 8, 74436, 172031
103, 2, 23, 172054
103, 6, 612279, 784333
104, 1, 0, 0
104, 8, 3461, 3461
104, 6, 104, 3565
108, 1, 0, 0
108, 8, 1029190, 1029190
108, 6, 168673, 1197863
109, 1, 0, 0
109, 8, 236177, 236177
109, 9, 83993, 320170
109, 8, 3549715, 3869885
109, 6, 21, 3869906
110, 1, 0, 0
110, 8, 421, 421
110, 6, 22345, 22766
111, 1, 0, 0
111, 8, 4538, 4538
111, 6, 60518, 65056
111, 8, 22436, 87492
111, 9, 67263, 154755
111, 8, 104835, 259590
111, 6, 94, 259684
112, 1, 0, 0
112, 8, 108772, 108772
112, 6, 607245, 716017
113, 3, 0, 0
113, 1, 1535487, 1535487
113, 8, 98709, 1634196
113, 6, 1384, 1635580
116, 1, 0, 0
116, 8, 35, 35
116, 6, 272, 307
117, 1, 0, 0
117, 8, 78609, 78609
117, 6, 21281, 99890
118, 1, 0, 0
118, 8, 17, 17
118, 6, 7900, 7917
119, 1, 0, 0
119, 8, 2199, 2199
119, 6, 670988, 673187
120, 1, 0, 0
120, 8, 1197963, 1197963
120, 9, 5904, 1203867
120, 6, 5577, 1209444
121, 1, 0, 0
121, 8, 3124, 3124
121, 6, 44, 3168
122, 1, 0, 0
122, 8, 71678, 71678
122, 6, 2101, 73779
123, 1, 0, 0
123, 8, 32, 32
123, 9, 19331, 19363
123, 8, 521393, 540756
123, 6, 11, 540767
124, 1, 0, 0
124, 8, 54949, 54949
124, 6, 9, 54958
125, 1, 0, 0
125, 8, 60, 60
125, 9, 1046, 1106
125, 8, 2153286, 2154392
125, 6, 2058, 2156450
126, 1, 0, 0
126, 1, 2843659, 2843659
126, 6, 2955, 2846614
127, 1, 0, 0
127, 8, 11, 11
127, 6, 507, 518
128, 1, 0, 0
128, 6, 5792, 5792
128, 6, 0, 5792
130, 3, 0, 0
130, 1, 182, 182
130, 8, 6, 188
130, 6, 8, 196
132, 1, 0, 0
132, 8, 2356, 2356
132, 9, 3726, 6082
132, 6, 336685, 342767
133, 1, 0, 0
133, 1, 2098, 2098
133, 8, 7, 2105
133, 6, 181754, 183859
134, 1, 0, 0
134, 8, 160, 160
134, 6, 17, 177
135, 1, 0, 0
135, 8, 20, 20
135, 9, 160169, 160189
135, 8, 358421, 518610
135, 6, 108, 518718
135, 8, 1460618, 1979336
135, 6, 15532, 1994868
136, 1, 0, 0
136, 8, 77448, 77448
136, 6, 68025, 145473
137, 1, 0, 0
137, 8, 509434, 509434
137, 9, 97928, 607362
137, 6, 600162, 1207524
138, 1, 0, 0
138, 8, 10, 10
138, 6, 1207, 1217
139, 1, 0, 0
139, 8, 5449, 5449
139, 6, 645, 6094
141, 1, 0, 0
141, 8, 24, 24
141, 9, 630, 654
141, 8, 1045, 1699
141, 9, 1603, 3302
141, 8, 1201840, 1205142
141, 6, 50, 1205192
142, 1, 0, 0
142, 8, 96811, 96811
142, 6, 89689, 186500
146, 1, 0, 0
146, 8, 823, 823
146, 6, 29, 852
148, 1, 0, 0
148, 8, 17691, 17691
148, 6, 27, 17718
148, 6, 0, 17718
149, 1, 0, 0
149, 8, 2454, 2454
149, 6, 503, 2957
150, 3, 0, 0
150, 1, 8, 8
150, 8, 107, 115
150, 9, 455958, 456073
150, 8, 232479, 688552
150, 6, 27, 688579
151, 1, 0, 0
151, 8, 485, 485
151, 6, 11, 496
152, 1, 0, 0
152, 8, 510699, 510699
152, 6, 79899, 590598
153, 1, 0, 0
153, 8, 12327, 12327
153, 6, 56, 12383
155, 1, 0, 0
155, 8, 239130, 239130
155, 9, 535246, 774376
155, 8, 2231346, 3005722
155, 6, 16, 3005738
157, 1, 0, 0
157, 8, 635326, 635326
157, 6, 499012, 1134338
158, 1, 0, 0
158, 8, 56916, 56916
158, 6, 491, 57407
159, 1, 0, 0
159, 8, 2068, 2068
159, 6, 538426, 540494
160, 1, 0, 0
160, 8, 9103, 9103
160, 6, 105, 9208
161, 1, 0, 0
161, 8, 184646, 184646
161, 6, 75066, 259712
162, 1, 0, 0
162, 1, 250887, 250887
162, 6, 50, 250937
163, 1, 0, 0
163, 8, 1048750, 1048750
163, 6, 6, 1048756
164, 1, 0, 0
164, 8, 169, 169
164, 6, 4578, 4747
165, 1, 0, 0
165, 6, 26, 26
166, 1, 0, 0
166, 8, 1066058, 1066058
166, 6, 8, 1066066
167, 1, 0, 0
167, 8, 156521, 156521
167, 9, 13739, 170260
167, 6, 242622, 412882
167, 6, 2, 412884
168, 1, 0, 0
168, 8, 4721, 4721
168, 6, 61, 4782
170, 1, 0, 0
170, 8, 57378, 57378
170, 9, 612, 57990
170, 8, 1208717, 1266707
170, 9, 35, 1266742
170, 6, 84704, 1351446
171, 1, 0, 0
171, 1, 70621, 70621
171, 8, 1006, 71627
171, 6, 77290, 148917
172, 1, 0, 0
172, 8, 424852, 424852
172, 6, 504342, 929194
173, 1, 0, 0
173, 1, 15, 15
173, 8, 99754, 99769
173, 6, 193, 99962
174, 1, 0, 0
174, 8, 887150, 887150
174, 9, 88577, 975727
174, 6, 424577, 1400304
175, 1, 0, 0
175, 8, 762, 762
175, 6, 37, 799
176, 1, 0, 0
176, 8, 22, 22
176, 6, 95206, 95228
177, 1, 0, 0
177, 8, 588, 588
177, 6, 4811, 5399
178, 1, 0, 0
178, 8, 9, 9
178, 6, 586017, 586026
179, 1, 0, 0
179, 8, 71972, 71972
179, 6, 12480, 84452
180, 1, 0, 0
180, 8, 13462, 13462
180, 6, 1426, 14888
181, 1, 0, 0
181, 6, 98544, 98544
182, 1, 0, 0
182, 8, 354225, 354225
182, 6, 280, 354505
183, 3, 0, 0
183, 1, 60298, 60298
183, 8, 343330, 403628
183, 6, 132, 403760
185, 1, 0, 0
185, 8, 87379, 87379
185, 9, 33, 87412
185, 8, 1280721, 1368133
185, 6, 6, 1368139
186, 1, 0, 0
186, 8, 18340, 18340
186, 9, 1350, 19690
186, 6, 407846, 427536
187, 1, 0, 0
187, 8, 173586, 173586
187, 6, 136, 173722
188, 1, 0, 0
188, 8, 11, 11
188, 6, 68632, 68643
189, 1, 0, 0
189, 1, 902, 902
189, 8, 87772, 88674
189, 6, 9, 88683
190, 1, 0, 0
190, 8, 4082, 4082
190, 6, 855712, 859794
194, 1, 0, 0
194, 8, 169227, 169227
194, 6, 2077358, 2246585
195, 1, 0, 0
195, 8, 167527, 167527
195, 9, 348276, 515803
195, 8, 161799, 677602
195, 9, 3513, 681115
195, 8, 15880, 696995
195, 6, 12, 697007
196, 1, 0, 0
196, 8, 96363, 96363
196, 6, 36, 96399
197, 1, 0, 0
197, 8, 257845, 257845
197, 6, 6611, 264456
197, 6, 0, 264456
198, 1, 0, 0
198, 8, 31, 31
198, 6, 957422, 957453
199, 8, 0, 0
199, 6, 67298, 67298
200, 1, 0, 0
200, 8, 86858, 86858
200, 6, 253979, 340837
201, 1, 0, 0
201, 8, 7677, 7677
201, 6, 1040, 8717
203, 1, 0, 0
203, 8, 7478, 7478
203, 6, 416496, 423974
204, 1, 0, 0
204, 8, 11, 11
204, 6, 166221, 166232
205, 1, 0, 0
205, 8, 173331, 173331
205, 9, 961487, 1134818
205, 8, 83506, 1218324
205, 6, 3313, 1221637
206, 1, 0, 0
206, 8, 184, 184
206, 9, 3799, 3983
206, 8, 605725, 609708
206, 6, 12, 609720
207, 1, 0, 0
207, 8, 173613, 173613
207, 6, 1532876, 1706489
208, 1, 0, 0
208, 8, 7632, 7632
208, 6, 7646, 15278
209, 1, 0, 0
209, 8, 23, 23
209, 6, 112, 135
211, 1, 0, 0
211, 6, 96796, 96796
212, 1, 0, 0
212, 8, 7, 7
212, 6, 2937, 2944
213, 1, 0, 0
213, 6, 682539, 682539
214, 1, 0, 0
214, 1, 2427, 2427
214, 8, 33, 2460
214, 6, 84418, 86878
215, 1, 0, 0
215, 8, 1062986, 1062986
215, 6, 6, 1062992
216, 1, 0, 0
216, 1, 22, 22
216, 8, 8, 30
216, 6, 4, 34
217, 1, 0, 0
217, 8, 29, 29
217, 6, 366327, 366356
218, 1, 0, 0
218, 8, 96, 96
218, 6, 851, 947
218, 8, 228629, 229576
218, 9, 282779, 512355
218, 8, 681239, 1193594
218, 6, 718, 1194312
219, 8, 0, 0
219, 9, 2494, 2494
219, 8, 338041, 340535
219, 6, 66, 340601
219, 6, 1, 340602
220, 1, 0, 0
220, 8, 268647, 268647
220, 9, 590804, 859451
220, 6, 13089, 872540
221, 1, 0, 0
221, 8, 188705, 188705
221, 6, 246912, 435617
222, 1, 0, 0
222, 6, 73, 73
223, 1, 0, 0
223, 8, 79344, 79344
223, 6, 14315, 93659
223, 6, 1, 93660
224, 1, 0, 0
224, 8, 22, 22
224, 9, 1185, 1207
224, 6, 62697, 63904
225, 1, 0, 0
225, 6, 83847, 83847
226, 1, 0, 0
226, 8, 18, 18
226, 6, 152337, 152355
227, 1, 0, 0
227, 8, 18, 18
227, 6, 271621, 271639
228, 1, 0, 0
228, 8, 61106, 61106
228, 6, 32, 61138
229, 1, 0, 0
229, 6, 5822, 5822
231, 1, 0, 0
231, 1, 93344, 93344
231, 8, 18, 93362
231, 6, 58933, 152295
234, 1, 0, 0
234, 1, 418496, 418496
234, 8, 770240, 1188736
234, 6, 15, 1188751
236, 1, 0, 0
236, 8, 1405491, 1405491
236, 6, 238499, 1643990
238, 1, 0, 0
238, 8, 320936, 320936
238, 6, 56, 320992
239, 1, 0, 0
239, 8, 8619, 8619
239, 6, 1700625, 1709244
240, 1, 0, 0
240, 8, 519840, 519840
240, 6, 679764, 1199604
241, 1, 0, 0
241, 8, 54312, 54312
241, 6, 264537, 318849
242, 1, 0, 0
242, 8, 1745925, 1745925
242, 6, 217, 1746142
243, 1, 0, 0
243, 8, 157, 157
243, 6, 31, 188
244, 1, 0, 0
244, 8, 1133, 1133
244, 6, 8, 1141
245, 1, 0, 0
245, 8, 68045, 68045
245, 6, 355279, 423324
246, 1, 0, 0
246, 1, 520523, 520523
246, 8, 7, 520530
246, 6, 6, 520536
247, 3, 0, 0
247, 8, 190, 190
247, 6, 971, 1161
248, 1, 0, 0
248, 6, 68850, 68850
248, 6, 1, 68851
249, 1, 0, 0
249, 8, 80, 80
249, 6, 613075, 613155
250, 1, 0, 0
250, 8, 17, 17
250, 6, 495380, 495397
251, 1, 0, 0
251, 8, 579212, 579212
251, 6, 263204, 842416
252, 1, 0, 0
252, 8, 21, 21
252, 6, 87963, 87984
252, 8, 339426, 427410
252, 6, 3009702, 3437112
254, 1, 0, 0
254, 8, 620053, 620053
254, 6, 61, 620114
255, 1, 0, 0
255, 8, 18937, 18937
255, 6, 1654, 20591
256, 1, 0, 0
256, 8, 1361898, 1361898
256, 6, 30, 1361928
257, 1, 0, 0
257, 8, 1044479, 1044479
257, 6, 10, 1044489
258, 1, 0, 0
258, 8, 3305, 3305
258, 9, 18, 3323
258, 8, 368945, 372268
258, 6, 8, 372276
259, 1, 0, 0
259, 1, 88132, 88132
259, 8, 13, 88145
259, 6, 3707835, 3795980
260, 1, 0, 0
260, 1, 874, 874
260, 8, 74846, 75720
260, 6, 2349020, 2424740
261, 1, 0, 0
261, 8, 22, 22
261, 6, 8329, 8351
263, 1, 0, 0
263, 8, 62691, 62691
263, 6, 78295, 140986
264, 1, 0, 0
264, 8, 153526, 153526
264, 6, 999, 154525
266, 1, 0, 0
266, 6, 159739, 159739
266, 6, 1, 159740
267, 1, 0, 0
267, 8, 43, 43
267, 6, 12770, 12813
268, 3, 0, 0
268, 1, 26, 26
268, 8, 389, 415
268, 6, 5012, 5427
269, 8, 0, 0
269, 6, 1902863, 1902863
270, 1, 0, 0
270, 8, 36, 36
270, 9, 3162, 3198
270, 9, 3479, 6677
270, 8, 257139, 263816
270, 6, 175367, 439183
271, 3, 0, 0
271, 1, 92, 92
271, 1, 52, 144
271, 8, 419, 563
271, 6, 18482, 19045
272, 1, 0, 0
272, 8, 2405, 2405
272, 9, 614970, 617375
272, 6, 2353989, 2971364
273, 1, 0, 0
273, 8, 969, 969
273, 6, 5898, 6867
274, 1, 0, 0
274, 8, 510634, 510634
274, 6, 13292, 523926
275, 1, 0, 0
275, 8, 1732710, 1732710
275, 6, 281, 1732991
276, 3, 0, 0
276, 1, 15, 15
276, 8, 35, 50
276, 6, 859, 909
277, 1, 0, 0
277, 8, 43, 43
277, 6, 103638, 103681
278, 1, 0, 0
278, 9, 96179, 96179
278, 8, 1876081, 1972260
278, 9, 14, 1972274
278, 8, 454663, 2426937
278, 6, 76977, 2503914
279, 1, 0, 0
279, 6, 31, 31
280, 1, 0, 0
280, 8, 43, 43
280, 9, 6793, 6836
280, 8, 347316, 354152
280, 6, 7, 354159
280, 8, 66778, 420937
280, 6, 99288, 520225
281, 1, 0, 0
281, 1, 21, 21
281, 8, 340611, 340632
281, 6, 2242, 342874
283, 1, 0, 0
283, 8, 521021, 521021
283, 6, 1208554, 1729575
284, 1, 0, 0
284, 8, 19, 19
284, 6, 633, 652
285, 1, 0, 0
285, 8, 76697, 76697
285, 6, 23655, 100352
287, 1, 0, 0
287, 8, 38, 38
287, 6, 10825, 10863
288, 1, 0, 0
288, 8, 18, 18
288, 6, 15844, 15862
289, 1, 0, 0
289, 8, 2022, 2022
289, 6, 3289, 5311
290, 1, 0, 0
290, 9, 80084, 80084
290, 6, 1231871, 1311955
290, 6, 4, 1311959
291, 1, 0, 0
291, 1, 19, 19
291, 8, 23, 42
291, 6, 622882, 622924
292, 1, 0, 0
292, 8, 115, 115
292, 6, 18, 133
293, 1, 0, 0
293, 8, 1209973, 1209973
293, 6, 328195, 1538168
294, 1, 0, 0
294, 8, 421, 421
294, 6, 1320, 1741
295, 1, 0, 0
295, 8, 568, 568
295, 6, 12996, 13564
295, 6, 1, 13565
297, 1, 0, 0
297, 8, 7803, 7803
297, 6, 938, 8741
298, 1, 0, 0
298, 8, 59392, 59392
298, 6, 8, 59400
300, 1, 0, 0
300, 8, 10, 10
300, 6, 406603, 406613
301, 1, 0, 0
301, 8, 6975, 6975
301, 6, 1543, 8518
301, 8, 4174, 12692
301, 9, 5367, 18059
301, 8, 72682, 90741
301, 6, 13, 90754
302, 1, 0, 0
302, 8, 1825, 1825
302, 6, 228501, 230326
303, 1, 0, 0
303, 8, 7, 7
303, 6, 1664, 1671
304, 1, 0, 0
304, 8, 63719, 63719
304, 6, 15512, 79231
305, 1, 0, 0
305, 8, 1739, 1739
305, 9, 8737, 10476
305, 6, 698359, 708835
306, 1, 0, 0
306, 8, 36, 36
306, 6, 83, 119
307, 1, 0, 0
307, 8, 266613, 266613
307, 6, 1261, 267874
309, 1, 0, 0
309, 8, 284819, 284819
309, 6, 813, 285632
310, 1, 0, 0
310, 8, 1890158, 1890158
310, 9, 26869, 1917027
310, 6, 1124859, 3041886
311, 1, 0, 0
311, 8, 36, 36
311, 6, 31, 67
312, 1, 0, 0
312, 8, 9145, 9145
312, 6, 63682, 72827
314, 1, 0, 0
314, 8, 350462, 350462
314, 6, 437, 350899
315, 1, 0, 0
315, 8, 34, 34
315, 9, 777252, 777286
315, 8, 1555795, 2333081
315, 6, 17, 2333098
316, 1, 0, 0
316, 1, 627, 627
316, 8, 283091, 283718
316, 6, 72, 283790
318, 1, 0, 0
318, 8, 159933, 159933
318, 6, 74993, 234926
319, 1, 0, 0
319, 8, 1811386, 1811386
319, 9, 413, 1811799
319, 8, 255388, 2067187
319, 6, 9, 2067196
320, 1, 0, 0
320, 8, 2294, 2294
320, 6, 2051851, 2054145
321, 1, 0, 0
321, 1, 9598, 9598
321, 8, 15016, 24614
321, 9, 706, 25320
321, 8, 69605, 94925
321, 6, 1483, 96408
322, 1, 0, 0
322, 8, 15, 15
322, 9, 81414, 81429
322, 8, 1487770, 1569199
322, 6, 14, 1569213
324, 8, 0, 0
324, 6, 1561779, 1561779
325, 1, 0, 0
325, 1, 1219841, 1219841
325, 8, 7, 1219848
325, 6, 508412, 1728260
327, 1, 0, 0
327, 8, 1486425, 1486425
327, 6, 6, 1486431
328, 1, 0, 0
328, 8, 12, 12
328, 6, 4037, 4049
329, 1, 0, 0
329, 8, 427146, 427146
329, 6, 90, 427236
329, 8, 1220758, 1647994
329, 6, 75859, 1723853
330, 1, 0, 0
330, 1, 148779, 148779
330, 8, 93906, 242685
330, 6, 12171, 254856
330, 6, 734, 255590
334, 1, 0, 0
334, 8, 24, 24
334, 9, 232421, 232445
334, 8, 95218, 327663
334, 6, 15, 327678
335, 1, 0, 0
335, 8, 20, 20
335, 6, 45, 65
336, 1, 0, 0
336, 8, 15, 15
336, 6, 253187, 253202
338, 1, 0, 0
338, 8, 84647, 84647
338, 6, 48, 84695
339, 1, 0, 0
339, 8, 95305, 95305
339, 9, 156, 95461
339, 6, 89413, 184874
340, 1, 0, 0
340, 8, 20098, 20098
340, 9, 669761, 689859
340, 6, 104835, 794694
341, 1, 0, 0
341, 6, 93801, 93801
342, 1, 0, 0
342, 8, 3734553, 3734553
342, 6, 245, 3734798
344, 1, 0, 0
344, 8, 18, 18
344, 6, 78255, 78273
347, 1, 0, 0
347, 6, 1560409, 1560409
347, 6, 0, 1560409
350, 1, 0, 0
350, 8, 1807151, 1807151
350, 9, 1287385, 3094536
350, 6, 439758, 3534294
351, 1, 0, 0
351, 8, 273922, 273922
351, 6, 7, 273929
352, 1, 0, 0
352, 6, 36, 36
352, 6, 1, 37
353, 1, 0, 0
353, 8, 430105, 430105
353, 6, 18, 430123
354, 1, 0, 0
354, 9, 92, 92
354, 6, 81666, 81758
354, 6, 5, 81763
355, 1, 0, 0
355, 1, 149, 149
355, 8, 1410749, 1410898
355, 6, 1124789, 2535687
356, 1, 0, 0
356, 8, 66150, 66150
356, 6, 1506, 67656
357, 1, 0, 0
357, 8, 58149, 58149
357, 6, 513, 58662
358, 1, 0, 0
358, 1, 6318, 6318
358, 8, 333531, 339849
358, 6, 12, 339861
359, 1, 0, 0
359, 8, 2057308, 2057308
359, 6, 32, 2057340
360, 1, 0, 0
360, 8, 1211008, 1211008
360, 6, 1787104, 2998112
362, 1, 0, 0
362, 8, 1574495, 1574495
362, 9, 96430, 1670925
362, 6, 1451203, 3122128
363, 1, 0, 0
363, 1, 374635, 374635
363, 8, 63708, 438343
363, 6, 8, 438351
365, 1, 0, 0
365, 8, 10, 10
365, 9, 6178, 6188
365, 8, 14181, 20369
365, 6, 49, 20418
366, 1, 0, 0
366, 8, 10, 10
366, 6, 153614, 153624
368, 1, 0, 0
368, 1, 18, 18
368, 8, 10026, 10044
368, 9, 59005, 69049
368, 9, 3, 69052
368, 8, 2332462, 2401514
368, 6, 1230635, 3632149
369, 1, 0, 0
369, 8, 66821, 66821
369, 8, 880, 67701
369, 6, 1864, 69565
371, 1, 0, 0
371, 8, 9, 9
371, 6, 3884, 3893
372, 1, 0, 0
372, 8, 4203, 4203
372, 6, 64599, 68802
373, 1, 0, 0
373, 8, 53, 53
373, 6, 1045702, 1045755
375, 1, 0, 0
375, 8, 14, 14
375, 6, 280, 294
376, 1, 0, 0
376, 8, 85486, 85486
376, 9, 11, 85497
376, 8, 1028143, 1113640
376, 6, 7, 1113647
377, 1, 0, 0
377, 8, 245433, 245433
377, 6, 2175152, 2420585
379, 1, 0, 0
379, 8, 1198887, 1198887
379, 6, 27, 1198914
381, 1, 0, 0
381, 8, 8, 8
381, 6, 371414, 371422
385, 1, 0, 0
385, 8, 83596, 83596
385, 6, 50, 83646
386, 1, 0, 0
386, 8, 21, 21
386, 9, 275397, 275418
386, 8, 329380, 604798
386, 6, 10, 604808
387, 1, 0, 0
387, 8, 7, 7
387, 6, 686680, 686687
387, 6, 1, 686688
388, 1, 0, 0
388, 9, 411997, 411997
388, 8, 1116669, 1528666
388, 6, 7, 1528673
389, 1, 0, 0
389, 1, 65, 65
389, 8, 67846, 67911
389, 6, 2960, 70871
390, 1, 0, 0
390, 8, 22, 22
390, 6, 117, 139
391, 1, 0, 0
391, 8, 105837, 105837
391, 6, 322003, 427840
392, 1, 0, 0
392, 6, 17743, 17743
392, 6, 217, 17960
393, 1, 0, 0
393, 8, 359890, 359890
393, 6, 161, 360051
394, 1, 0, 0
394, 8, 78175, 78175
394, 6, 3072, 81247
395, 1, 0, 0
395, 8, 8, 8
395, 6, 1008, 1016
396, 1, 0, 0
396, 1, 2652, 2652
396, 8, 19115, 21767
396, 6, 345668, 367435
397, 1, 0, 0
397, 8, 57846, 57846
397, 6, 466, 58312
398, 1, 0, 0
398, 8, 2152, 2152
398, 9, 615636, 617788
398, 6, 2353359, 2971147
400, 1, 0, 0
400, 8, 510929, 510929
400, 6, 542827, 1053756
401, 1, 0, 0
401, 8, 3265823, 3265823
401, 6, 7, 3265830
403, 1, 0, 0
403, 8, 84162, 84162
403, 6, 772, 84934
404, 1, 0, 0
404, 8, 1978180, 1978180
404, 6, 12, 1978192
405, 1, 0, 0
405, 8, 23, 23
405, 6, 266755, 266778
405, 8, 600, 267378
405, 6, 192699, 460077
406, 1, 0, 0
406, 1, 13, 13
406, 8, 65813, 65826
406, 6, 6, 65832
409, 1, 0, 0
409, 8, 66577, 66577
409, 6, 1551, 68128
410, 1, 0, 0
410, 8, 682024, 682024
410, 6, 39, 682063
411, 1, 0, 0
411, 8, 939440, 939440
411, 6, 257137, 1196577
413, 3, 0, 0
413, 1, 171273, 171273
413, 8, 21, 171294
413, 6, 1752124, 1923418
