[0, 14, 1671]
[0, 953547, 1143040, 1727370, 1727379]
[0, 596, 19882]
[0, 537281, 3369583]
[0, 1125135, 1147431]
[0, 238009, 241640]
[0, 2803, 168613, 1640758]
[0, 8, 25645, 1481304]
[0, 19, 2877870, 2877871]
[0, 20313, 603183, 603183]
[0, 16, 415955, 421755]
[0, 2196, 243383]
[0, 174630, 520649, 1278054, 1278065]
[0, 74, 642, 3375, 3383]
[0, 22, 279283, 881616, 881624]
[0, 3742, 3030607]
[0, 262248, 3626985]
[0, 63, 83597]
[0, 857447, 857454, 1379355, 1379405]
[0, 11, 2576]
[0, 58, 85272, 581205, 1881982]
[0, 56168]
[0, 88968, 148129]
[0, 236904, 236904]
[0, 2066, 108195]
[0, 790, 254235, 260302]
[0, 58, 412]
[0, 539570, 631870]
[0, 17, 67044]
[0, 64969, 66404]
[0, 314466, 672944, 2761649]
[0, 55252, 78604]
[0, 402074, 575245]
[0, 71, 17051]
[0, 13, 80133]
[0, 155662, 1289862]
[0, 26, 1580832, 1580832]
[0, 17316, 259047]
[0, 1639735, 1662636]
[0, 743, 63578, 179874]
[0, 84862, 2775299]
[0, 65161, 65986, 3775552, 3863646]
[0, 19, 1040192]
[0, 15, 72052, 1543888]
[0, 16143, 269681, 338505, 856948, 856965]
[0, 11, 600974, 3608864]
[0, 594006, 1110171]
[0, 442486, 619961, 968658]
[0, 28, 424247]
[0, 13499, 248991, 248992]
[0, 43, 25465]
[0, 331207, 338557, 1195863]
[0, 24, 55, 691527, 1452889, 1452932]
[0, 37, 931980, 2383181, 2386820]
[0, 9, 510]
[0, 1199713, 1633526, 1633527]
[0, 78770, 101435]
[0, 253377, 254436, 862942]
[0, 173481, 1190867]
[0, 117851, 281302, 1305810]
[0, 17, 521665]
[0, 58567, 600499]
[0, 3090, 609575]
[0, 484, 550]
[0, 170777, 530156]
[0, 8681, 95015]
[0, 22, 7864, 2159770]
[0, 511, 629]
[0, 22, 80803]
[0, 431604, 431655]
[0, 3165, 4832]
[0, 1982, 68029]
[0, 1277, 319284]
[0, 12776, 13160]
[0, 5679, 6711]
[0, 3194, 5066]
[0, 884, 1189369, 1191751, 3541022, 3541063]
[0, 354268, 355012, 695902]
[0, 9157, 1217022]
[0, 507]
[0, 18031, 594360, 1314803]
[0, 21, 74471]
[0, 158032, 1291710]
[0, 1272]
[0, 661111, 1871963]
[0, 6119, 71799]
[0, 239745, 577639]
[0, 29441, 108364]
[0, 7528, 684468]
[0, 16, 108871, 204137]
[0, 6247, 8791]
[0, 7, 114529]
[0, 20, 442201, 600590]
[0, 1944, 8123]
[0, 97952, 2588193, 3625232, 3625480]
[0, 12137, 14095, 14105, 16536, 19184, 251656, 251749]
[0, 21, 6074, 97140]
[0, 75]
[0, 90102, 90264, 90264]
[0, 12, 8024, 1542710]
[0, 343933]
[0, 11, 48]
[0, 17, 250900]
[0, 44, 89577, 695174]
[0, 259796, 354302, 462354, 527645, 2188102, 2189967]
[0, 56089, 170834]
[0, 47, 2610, 337953, 702883, 1311504, 1311518]
[0, 41, 48]
[0, 171155, 855426]
[0, 2416773, 2419344, 2433836, 2436639]
[0, 1319541, 1463467]
[0, 249718, 364903]
[0, 102603, 103676]
[0, 6214, 500189, 610991]
[0, 721349]
[0, 230708, 256042]
[0, 270098, 1484050]
[0, 24, 273, 1780]
[0, 335417, 335448, 335458]
[0, 671108, 673602]
[0, 1038300, 1727500]
[0, 1324, 630376, 2525323]
[0, 64068]
[0, 37, 4944]
[0, 640, 202110, 281249, 281307]
[0, 459730, 460292, 1553818, 1553856]
[0, 21, 40, 2734838]
[0, 522750, 523407]
[0, 41, 65]
[0, 285, 106390, 106809]
[0, 235660, 235805]
[0, 59674, 578884]
[0, 34, 1038916]
[0, 8, 1823246]
[0, 8951, 76299]
[0, 9, 298]
[0, 48, 1872474]
[0, 13582, 17201, 1375800, 1376805]
[0, 34, 339981]
[0, 35, 72647, 3382681]
[0, 269078, 1206537, 1471804, 1471807]
[0, 56311, 254825]
[0, 31, 13935]
[0, 86449, 1834505, 1987145, 1987454]
[0, 39]
[0, 801543, 802004]
[0, 57252, 232368]
[0, 76, 85698]
[0, 437, 4392, 4434]
[0, 383, 740447, 740467, 2476433, 2476439]
[0, 497544, 1197129]
[0, 2074935, 2074942]
[0, 883459]
[0, 19, 28, 144051]
[0, 24, 20925]
[0, 616179]
[0, 41, 1304027, 1373597, 1373609]
[0, 137, 69299]
[0, 19505, 3659147]
[0, 28, 3150]
[0, 10, 78070]
[0, 107297, 518040, 1122190]
[0, 256444, 599425]
[0, 517, 62350]
[0, 82938, 101423]
[0, 494587, 593434]
[0, 11396, 16004]
[0, 23, 1201645]
[0, 22, 7074]
[0, 227584, 1015797, 2243599, 3255252]
[0, 26, 53, 66]
[0, 695968, 697321]
[0, 76113, 80053]
[0, 1055958, 1388759, 1388955]
[0, 179598, 179604, 449980, 512090]
[0, 28429, 1153962]
[0, 30778, 95268]
[0, 1282, 3076]
[0, 7, 2489]
[0, 12, 670886, 697329]
[0, 1200311, 1200318, 1910493, 2413053, 2413076]
[0, 345730, 620169]
[0, 1195, 426428, 432855, 1702792]
[0, 41, 189556, 426413, 428321]
[0, 855159, 1366625, 1381136]
[0, 25, 614607, 3114229, 3115481]
[0, 4053, 99376]
[0, 34, 1721768]
[0, 11, 70423]
[0, 8, 20961]
[0, 7134, 613500]
[0, 16, 17215]
[0, 31, 83259]
[0, 17, 19678, 105870]
[0, 435178, 435217]
[0, 234, 2386, 2410]
[0, 23, 1071]
[0, 59, 74293]
[0, 410373, 410561]
[0, 1555568, 1563950, 1643494, 1806934]
[0, 67, 7565]
[0, 12, 17280, 17280]
[0, 1943, 110704, 110706, 881771, 881797]
[0, 8560, 8866]
[0, 18, 13894]
[0, 152471, 152585, 518499, 518509]
[0, 109971, 2164057]
[0, 930]
[0, 146244, 147332]
[0, 10, 1304090]
[0, 476, 69038, 69050, 751239]
[0, 2865, 2869]
[0, 34, 347263]
[0, 12479, 98884, 187797]
[0, 29, 405, 1575955]
[0, 289, 16327]
[0, 727, 759, 2865147, 2865176]
[0, 9603, 77140, 77141]
[0, 67862, 77215]
[0, 170677, 610389]
[0, 3725, 514912]
[0, 14, 379]
[0, 178348, 523834]
[0, 177, 7269]
[0, 6437, 6792]
[0, 443213, 605223]
[0, 22275, 197366, 197377, 275794]
[0, 103159, 104017]
[0, 10, 22, 14682, 15113, 2258554, 2258561]
[0, 1147378, 1225981]
[0, 31, 77678, 3021940, 3021953]
[0, 57, 340, 1172]
[0, 87977, 608853]
[0, 2252354, 2263476]
[0, 15304, 17430]
[0, 520032, 588783]
[0, 6183, 102346]
[0, 12422, 12431, 685258]
[0, 4543, 31243]
[0, 21, 4695]
[0, 16984, 428308]
[0, 103785]
[0, 9509, 70219, 70219]
[0, 71207, 1381512, 1981555]
[0, 66123, 67219]
[0, 6787, 1145818]
[0, 10, 1274450, 1819678, 1819973]
[0, 10, 1034593, 1095763, 1095765]
[0, 627595, 1488587, 1488593]
[0, 324435, 324436, 336323, 339027]
[0, 982, 1306543]
[0, 47, 6156]
[0, 157822, 159621, 787103, 2424418]
[0, 241704, 342855]
[0, 5005, 83228]
[0, 18125, 426930, 1391164]
[0, 337055, 337062, 337081]
[0, 597205, 936613]
[0, 1453287, 1453357]
[0, 65429, 491352]
[0, 182088, 427170]
[0, 15064, 15269]
[0, 604710, 1662800]
[0, 519939, 1013730]
[0, 76560, 413787]
[0, 2073, 2131, 363852, 611681]
[0, 240412, 1873427]
[0, 56, 716356, 1123043]
[0, 24, 51, 234157]
[0, 43, 4702]
[0, 1121774, 1622578]
[0, 21, 29, 80342]
[0, 150969, 150983]
[0, 105005, 107158]
[0, 319548, 1461073]
[0, 1272, 63149, 419198, 419217]
[0, 72362, 89889, 3706629, 3724416, 3724416]
[0, 447205, 521111]
[0, 265188, 281061, 281061]
[0, 20, 58556]
[0, 1560, 629240, 1064591, 1663019]
[0, 2340, 24969]
[0, 77809, 237418, 251923]
[0, 28, 27468]
[0, 332316, 337113, 501506]
[0, 2512474, 2512480]
[0, 1641238, 1641272]
[0, 135, 15727]
[0, 488172, 490759]
[0, 14, 1914, 1915]
[0, 48, 978569, 1142804]
[0, 601210, 604202]
[0, 633889, 2094527, 2096863, 2096889, 2947833, 2947838, 3121099, 3121130]
[0, 1195, 1362717, 2831294]
[0, 16, 2786144]
[0, 95, 103]
[0, 9, 88064]
[0, 3084, 3094, 3108]
[0, 116, 3809835, 3809839, 3809879, 3809938]
[0, 6657, 105538, 1802329]
[0, 45, 390, 171963]
[0, 70747, 82639]
[0, 78, 78]
[0, 166, 910]
[0, 9, 173358]
[0, 2189560, 2189569]
[0, 181864, 181869]
[0, 438840, 1212726, 3317067]
[0, 62588, 62693, 144169, 145566, 1467750]
[0, 1485, 1903]
[0, 16739, 354778]
[0, 1212815, 1554051]
[0, 15, 7770]
[0, 6021, 10359, 1375986]
[0, 182712, 182890, 339699]
[0, 23717, 23960, 1053795, 1562960]
[0, 2995, 164021]
[0, 16, 112041, 112276]
[0, 16, 71]
[0, 49, 61, 81]
[0, 892, 1124, 262125]
[0, 448648, 448654, 1378501]
[0, 617703, 682422, 682433, 760674, 2583080]
[0, 57, 125]
[0, 565, 3289526]
[0, 81113, 1145450]
[0, 19, 405]
[0, 22, 604687]
[0, 891, 16862]
[0, 242, 599091, 599315]
[0, 168605, 191998]
[0, 589, 1120540]
[0, 522571]
[0, 238556, 589189]
[0, 22, 53]
[0, 14, 5112]
[0, 25, 161]
[0, 1488869, 1560568]
[0, 634, 611545, 670615]
[0, 17, 4286]
[0, 333990, 358891]
[0, 5612, 1120832]
[0, 1298376, 1298382, 1900032, 1900137]
[0, 1905752, 1906621]
[0, 240087, 258134]
[0, 1037657, 1039856, 2417113, 2417118]
[0, 169292, 169385]
[0, 77735, 778223]
[0, 1508, 4842, 6310]
[0, 13794, 423565]
[0, 2526018, 2526022]
[0, 58, 27491]
[0, 12, 424732]
[0, 130, 310]
[0, 89576, 89577, 1194325, 1811011]
[0, 555, 198826, 1812124]
[0, 97618, 97972, 681606]
[0, 605661, 1832608]
[0, 362045, 362054]
[0, 65747, 499002]
[0, 66234, 84826]
[0, 90358, 194758, 1226122, 1226188, 1987502, 1987505]
[0, 160471, 160535]
[0, 88022]
[0, 9, 154108]
[0, 169211, 1200597, 1217352, 1275669]
[0, 444299, 447752]
[0, 41, 1981, 177454]
[0, 226922, 853544, 1100054, 1552448, 1552459, 1552471, 1552543]
[0, 15, 84394]
[0, 79548, 262610]
[0, 2379]
[0, 58082, 149550, 151347, 153485, 1104619]
[0, 100018, 2445173]
[0, 10, 2093]
[0, 6658, 514086, 589662]
[0, 18, 34, 3548823, 3548842, 3548848, 3549041]
[0, 2154936, 2155063, 2166561, 2166572]
[0, 201765, 201814]
[0, 11, 160180]
[0, 53887, 408824, 408903]
[0, 45, 536882]
[0, 549, 6362, 6377]
[0, 70476, 2747624, 3359650, 3359662]
[0, 57, 606630]
[0, 176, 2173]
[0, 4172, 248380]
[0, 237649, 410408, 422997]
[0, 337, 92908]
[0, 672, 694]
[0, 520535, 600261]
[0, 16, 24]
[0, 865777, 866550]
[0, 344448, 878757]
[0, 221, 1707832, 2487018, 2487031]
[0, 868396, 1212351]
[0, 287074, 2689070]
[0, 22029, 1147648, 1652545, 2527949, 2527959]
[0, 11441, 11441]
[0, 88902, 88934, 417901, 419429]
[0, 17, 403502]
[0, 649, 7429]
[0, 451, 1633]
[0, 65494, 1823841]
[0, 262606, 262650, 601256, 605537, 605546]
[0, 20163, 20294]
[0, 46]
[0, 1393859, 1393865, 1620579]
[0, 21, 161943, 161943]
[0, 2479347, 2857269]
[0, 30, 6492, 87030, 87039]
[0, 30, 1133933, 1302395]
[0, 377, 86282, 1043200]
[0, 187, 687]
[0, 421554, 421733, 2585571]
[0, 641, 6204]
[0, 3132, 3801]
[0, 14, 128, 500975, 503737, 519005, 777350, 777573]
[0, 1633, 11156, 104983]
[0, 100, 344673]
[0, 87, 87, 1345, 1550604, 1560787]
[0, 88467, 94912, 94933, 173254, 173366]
[0, 37, 268126]
[0, 186819, 692173, 2345721]
[0, 16, 21]
[0, 79812, 79974]
[0, 88801, 91045]
[0, 56, 1281136]
[0, 18, 33]
[0, 74040, 754738, 1539748, 1550252]
[0, 1096181, 1276944]
[0, 241590, 1631194]
[0, 344968, 429589, 599006, 602183]
[0, 354388, 354409, 1577647, 1577658]
[0, 259294, 267534]
[0, 26, 60335]
[0, 425, 229126, 238884]
[0, 190401, 190528]
[0, 26, 34, 634264]
[0, 59841, 419301]
[0, 70174, 70186, 335873, 1790013, 2157826, 3881785, 3881801]
[0, 1035590, 1035595, 1965410]
[0, 11680, 23862, 23863]
[0, 81090, 146419]
[0, 14, 1363, 2247387, 2406355]
[0, 213, 281, 60597]
[0, 9, 164583, 164584]
[0, 1200, 2303]
[0, 52]
[0, 12677, 12770]
[0, 159248, 171576, 178324, 242027]
[0, 74446, 163405]
[0, 42, 412463, 2142507, 2142513]
[0, 1884707, 1884765]
[0, 235, 1197032, 1375874, 1375886]
[0, 83733, 942491]
[0, 30, 90286, 3194141, 3194763]
[0, 325091, 1885211]
[0, 258637, 871435]
[0, 6, 12, 450805]
[0, 161915, 165975]
[0, 1629118, 2417711]
[0, 438165, 530382]
[0, 836, 1921882]
[0, 11, 19]
[0, 60267, 763316]
[0, 7912, 10564, 330101]
[0, 425, 447, 1111]
[0, 260621, 260657]
[0, 1037875]
[0, 166178, 166207, 1404717, 1404851]
[0, 3834, 418987]
[0, 149, 26072]
[0, 249991, 855110, 2140696, 2140716]
[0, 2709, 429657]
[0, 19, 1149114, 1737608]
[0, 61710, 155883]
[0, 13, 500645, 582239]
[0, 98302, 105718, 349850]
[0, 36, 621781, 2869213, 2869222]
[0, 1476843, 1476864]
[0, 14230, 15324]
[0, 13, 31, 41, 1571079]
[0, 18, 961907, 2491930, 2491955]
[0, 9, 508926, 2928272]
[0, 702261, 1150936, 2769328]
[0, 295, 12487]
[0, 12163, 12172, 70799, 185863, 185885]
[0, 8, 82638, 86072, 248528]
[0, 469, 3102]
[0, 79425, 80633]
[0, 2469, 102042]
[0, 14, 116852]
[0, 7, 510763]
[0, 6286, 21697]
[0, 351347, 354311, 408962, 410383, 412864, 412976]
[0, 271547, 271625]
[0, 11, 5400]
[0, 76619, 84745, 84814, 97234]
[0, 12, 41, 1460849, 1460861]
[0, 51, 441063, 441063]
[0, 31, 94752, 686331, 686343, 2248945, 2331734, 2348254, 2348262]
[0, 24008, 1912808]
[0, 6797, 6881]
[0, 16, 430148, 430412, 1722387]
[0, 5776, 83132]
[0, 17, 11285]
[0, 24, 1299691, 1739915]
[0, 5811, 9431]
[0, 1037089, 1470632]
[0, 16, 520163, 2521179, 3198710]
[0, 75796, 2326833]
[0, 12, 2155]
[0, 57305, 660571]
[0, 253178]
[0, 87022, 97096]
[0, 4434, 176791]
[0, 272621, 534556]
[0, 29, 77]
[0, 21, 435419]
[0, 101696, 101709, 268453]
[0, 258810, 262681]
[0, 456944, 1139765, 1742645]
[0, 1371828, 2501545]
[0, 511991, 1186127, 1802540]
[0, 58047, 672054, 673017]
[0, 149, 11159, 11160]
[0, 9, 44, 1020, 1833554, 1833643]
[0, 193965, 252932, 714090]
[0, 600302, 2431524]
[0, 20, 3214, 3259]
[0, 2532775, 3107219]
[0, 342668, 342752, 425073, 425106, 425147, 425155]
[0, 62, 526243]
[0, 39, 396, 1709332, 1709343]
[0, 158869, 170564, 170564]
[0, 85161, 872823]
[0, 2138]
[0, 435]
[0, 9716, 457518]
[0, 174388, 174397]
[0, 24, 73906, 2168594, 2399924, 2421243]
[0, 439933, 439957, 1130553]
[0, 417979, 417998]
[0, 322, 337264, 1218944, 1218967]
[0, 125, 711484]
[0, 7766, 596899, 596900]
[0, 816, 81896]
[0, 4266, 4267, 157138, 158887, 158887]
[0, 12, 14441]
[0, 105857, 108296]
[0, 33, 11072]
[0, 149989, 1196071, 1902218, 3196517]
[0, 24, 83101, 605750, 1116402, 1126455, 1140406, 1140645, 2431380, 2431446]
[0, 16, 21229]
[0, 85257, 2503260]
[0, 582143, 582151]
[0, 329725, 851353, 866290]
[0, 28, 455638]
[0, 17, 6882]
[0, 1195912, 1195918]
[0, 9, 11080]
[0, 32, 3153]
[0, 2031, 85700]
[0, 241054, 241055]
[0, 6256, 16481]
[0, 13, 421377]
[0, 7, 14]
[0, 26, 245]
[0, 10057, 620589]
[0, 11, 12389]
[0, 8, 19810]
[0, 23, 518031, 3042992]
[0, 253959]
[0, 14533, 14548]
[0, 19, 674755]
[0, 24, 3963]
[0, 522649, 544544, 1822804, 1822813]
[0, 1650122, 1650149, 2837364, 2837402, 2843486, 2843491, 2843503, 2843512, 3442965, 3442973]
[0, 14387, 163602]
[0, 25, 168]
[0, 247144, 248231]
[0, 23, 40]
[0, 112, 8752]
[0, 24060, 24110]
[0, 3109028, 3109419]
[0, 89299, 89740]
[0, 492969, 1467325, 1818441]
[0, 56, 505, 3814, 3815]
[0, 519983, 591275, 1210831, 1210840]
[0, 1037465, 1181431]
[0, 20, 8172, 8672, 2440682, 2440690]
[0, 1568, 27026]
[0, 168741, 176835]
[0, 64552, 427779]
[0, 22]
[0, 43, 66]
[0, 66800, 66863]
[0, 32, 112231, 2420834, 2420850]
[0, 36, 1642128, 2735856, 2735857]
[0, 81245]
[0, 5453, 113067]
[0, 10410, 10968]
[0, 872882, 1195338, 1199677]
[0, 694269, 757747, 1191765, 1195386, 1706647, 1898898, 1971918]
[0, 22, 26439]
[0, 409585, 415278, 415336, 416736]
[0, 4426, 99425]
[0, 14, 159]
[0, 3351828, 3351838, 3461748, 3461792]
[0, 225, 8806]
[0, 37, 1205469]
[0, 329, 341, 61389, 61398]
[0, 526448, 526533]
